x0000,y0000,x0001,y0001
535,-0.4003834724,535,0.1697742045,
536,-0.3972031772,536,0.1712390482,
537,-0.3964692652,537,0.1744128764,
538,-0.3957353234,538,0.1763660014,
539,-0.3927996755,539,0.1807605326,
540,-0.3925550282,540,0.1802722514,
541,-0.3915764689,541,0.1829577982,
542,-0.3905979097,542,0.1856433451,
543,-0.3898639977,543,0.1866199076,
544,-0.3871729672,544,0.1895495951,
545,-0.3864390552,545,0.1924792826,
546,-0.3859497607,546,0.1944324076,
547,-0.3844819367,547,0.1951648295,
548,-0.3825248182,548,0.1985827982,
549,-0.3810569644,549,0.2017566264,
550,-0.3805676997,550,0.2034656107,
551,-0.3800784349,551,0.2041980326,
552,-0.3773874044,552,0.2073718607,
553,-0.3754302859,553,0.2103015482,
554,-0.3744517267,554,0.2122546732,
555,-0.3737178147,555,0.2146960795,
556,-0.3710267544,556,0.2161609232,
557,-0.3700482249,557,0.2188464701,
558,-0.3690696657,558,0.2200671732,
559,-0.3676018119,559,0.2207995951,
560,-0.3646661639,560,0.2244617045,
561,-0.3634429574,561,0.2271472514,
562,-0.3627090454,562,0.2288562357,
563,-0.3605072796,563,0.2283679545,
564,-0.3578162491,564,0.2325183451,
565,-0.3573269844,565,0.235203892,
566,-0.3558591306,566,0.2369128764,
567,-0.3543913066,567,0.237157017,
568,-0.3521895409,568,0.2405749857,
569,-0.3504770696,569,0.2435046732,
570,-0.3492538929,570,0.2454577982,
571,-0.3487645984,571,0.2461902201,
572,-0.3458289504,572,0.2491199076,
573,-0.3446057439,573,0.2518054545,
574,-0.3431378901,574,0.2530261576,
575,-0.3409361243,575,0.2535144389,
576,-0.3389790356,576,0.2574206889,
577,-0.3380004764,577,0.2598620951,
578,-0.3362879753,578,0.260594517,
579,-0.3343308866,579,0.2608386576,
580,-0.3313952088,580,0.2647449076,
581,-0.3306612968,581,0.2674304545,
582,-0.3282148838,582,0.2688952982,
583,-0.3262577653,583,0.2691394389,
584,-0.3247899413,584,0.272313267,
585,-0.3225882053,585,0.2747546732,
586,-0.3208757043,586,0.2757312357,
587,-0.3196525276,587,0.2759753764,
588,-0.3172061443,588,0.2796374857,
589,-0.3152490258,589,0.2818347514,
590,-0.3135365248,590,0.2828113139,
591,-0.3115794361,591,0.2832995951,
592,-0.3093776703,592,0.2869617045,
593,-0.307665199,593,0.2889148295,
594,-0.3064420223,594,0.2894031107,
595,-0.3039956093,595,0.2903796732,
